Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Discount Category,Revenue per Unit,Profit per Unit
6759,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"\"Contico 72\"\"H Heavy-Duty Storage System\"",81.96,2,0,0.00,0.0,No Discount,40.98,0.00
6760,CA-2017-165715,12/2/2017,12/8/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1,20,2.46,7.5,Low Discount,32.78,2.46
6761,CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0,0.00,0.0,No Discount,90.98,0.00
6762,CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,10,31.02,12.2,Low Discount,126.88,15.51
6763,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,20,9.87,33.8,Low Discount,5.85,1.97
6764,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,20,-8.35,-23.7,Low Discount,17.59,-4.18
6765,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,3,30,-19.47,-1.4,Medium Discount,454.30,-6.49
6766,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,30,-18.12,-5.7,Medium Discount,105.69,-6.04
6767,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76,2,20,3.55,22.5,Low Discount,7.88,1.78
6768,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,5,60,-6.19,-42.5,High Discount,2.91,-1.24
6769,CA-2014-109302,8/12/2014,8/16/2014,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7,0,98.11,50.0,No Discount,28.03,14.02
6770,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.45,38.0,No Discount,7.08,2.69
6771,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5,20,146.79,35.0,Low Discount,83.88,29.36
6772,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10000279,Office Supplies,Binders,"\"Acco Recycled 2\"\" Capacity Laser Printer Hanging Data Binders\"",13.005,3,70,-9.97,-76.6,High Discount,4.34,-3.32
6773,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,20,2.80,36.3,Low Discount,3.86,1.40
6774,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,20,1.31,31.3,Low Discount,4.18,1.31
6775,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,6,0,18.66,48.0,No Discount,6.48,3.11
6777,US-2016-152373,9/5/2016,9/11/2016,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,20,-17.52,-18.7,Low Discount,31.15,-5.84
6778,US-2017-166037,1/28/2017,2/1/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9,0,157.47,35.0,No Discount,49.99,17.50
6779,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0,31.04,9.0,No Discount,114.98,10.35
6780,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.28,29.0,No Discount,7.38,2.14
6781,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0,5.87,46.0,No Discount,6.38,2.94
6782,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,8,0,27.49,47.0,No Discount,7.31,3.44
6783,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4,20,3.01,15.0,Low Discount,5.03,0.75
6784,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,20,4.25,11.3,Low Discount,12.58,1.42
6785,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1,40,-34.65,-25.0,Medium Discount,138.59,-34.65
6786,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5,20,-25.99,-10.0,Low Discount,51.98,-5.20
6787,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,20.736,4,20,7.26,35.0,Low Discount,5.19,1.82
6788,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,12.99,10.0,No Discount,43.31,4.33
6789,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,69.93,7,0,31.47,45.0,No Discount,9.99,4.50
6790,CA-2015-161445,9/7/2015,9/9/2015,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,20,12.31,8.7,Low Discount,35.19,3.08
6791,CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,20,2.81,33.8,Low Discount,1.66,0.56
6792,CA-2016-162348,11/10/2016,11/15/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0,2.79,28.0,No Discount,9.98,2.79
6793,CA-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0,30.21,48.0,No Discount,20.98,10.07
6794,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.488,2,20,1.61,7.5,Low Discount,10.75,0.81
6795,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,20,27.00,11.3,Low Discount,79.99,9.00
6796,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,Furniture,Furnishings,"\"Howard Miller 11-1/2\"\" Diameter Brentwood Wall Clock\"",34.504,2,60,-15.53,-45.0,High Discount,17.25,-7.77
6797,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,60,-16.59,-82.5,High Discount,10.05,-8.30
6798,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.798,1,80,-6.08,-160.0,High Discount,3.80,-6.08
6799,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,60,-3.94,-50.0,High Discount,1.58,-0.79
6800,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,35.445,1,50,-24.10,-68.0,Medium Discount,35.45,-24.10
6801,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2,70,-386.96,-143.3,High Discount,134.99,-193.48
6802,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB,45.12,3,20,-7.90,-17.5,Low Discount,15.04,-2.63
6803,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,20,21.42,21.3,Low Discount,50.40,10.71
6804,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",47.968,2,20,4.20,8.8,Low Discount,23.99,2.10
6805,CA-2014-152233,10/5/2014,10/6/2014,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0,34.99,35.0,No Discount,49.99,17.50
6806,CA-2014-125682,11/22/2014,11/25/2014,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,Georgia,30318,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,2,0,4.88,49.0,No Discount,4.98,2.44
6807,CA-2017-162880,12/25/2017,12/29/2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,1,20,1.40,36.3,Low Discount,3.86,1.40
6808,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,20,35.66,36.2,Low Discount,32.79,11.89
6809,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,3,60,-7.83,-35.0,High Discount,7.46,-2.61
6810,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,70,-2.59,-66.8,High Discount,1.94,-1.30
6811,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1,70,-18.04,-143.3,High Discount,12.59,-18.04
6812,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,30,-29.15,-25.7,Medium Discount,56.69,-14.58
6813,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,70,-12.21,-66.7,High Discount,4.58,-3.05
6814,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8,20,4.80,3.8,Low Discount,15.99,0.60
6815,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,70,-168.82,-70.0,High Discount,120.59,-84.41
6816,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,0,2.62,42.0,No Discount,2.08,0.87
6817,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95,50.0,No Discount,3.58,1.79
6818,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,3,20,1061.57,32.5,Low Discount,1088.79,353.86
6819,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,5,80,-2.69,-160.1,High Discount,0.34,-0.54
6820,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3,60,-2.39,-30.0,High Discount,2.66,-0.80
6821,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.372,2,30,-3.24,-2.9,Medium Discount,56.69,-1.62
6822,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2,60,-1.41,-47.6,High Discount,1.48,-0.71
6823,US-2017-115609,11/2/2017,11/7/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0,43.71,26.0,No Discount,33.62,8.74
6824,CA-2015-154291,7/25/2015,7/29/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,0,49.23,50.0,No Discount,10.94,5.47
6825,CA-2015-154291,7/25/2015,7/29/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2,0,39.44,11.0,No Discount,179.29,19.72
6826,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.87,15.0,No Discount,16.24,2.44
6827,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0,8399.98,48.0,No Discount,3499.99,1680.00
6828,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.19,45.0,No Discount,367.99,165.60
6830,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0,9.51,28.0,No Discount,16.98,4.76
6831,CA-2016-140438,12/24/2016,12/27/2016,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,3,0,53.45,27.0,No Discount,65.99,17.82
6832,US-2017-123204,7/21/2017,7/27/2017,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.54,26.0,No Discount,4.37,1.14
6833,CA-2015-112522,10/10/2015,10/17/2015,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,20,1.00,12.5,Low Discount,2.67,0.33
6834,CA-2016-153101,9/8/2016,9/8/2016,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,20,-12.78,-8.8,Low Discount,146.04,-12.78
6835,CA-2016-142615,11/20/2016,11/24/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0,3.90,14.0,No Discount,13.94,1.95
6836,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0,70.22,46.0,No Discount,30.53,14.04
6837,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"\"Executive Impressions 14\"\" Two-Color Numerals Wall Clock\"",22.72,1,0,9.32,41.0,No Discount,22.72,9.32
6838,CA-2015-116260,7/6/2015,7/12/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,4,0,2.89,26.0,No Discount,2.78,0.72
6839,CA-2017-107517,2/5/2017,2/9/2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0,459.40,28.0,No Discount,328.14,91.88
6840,CA-2017-107517,2/5/2017,2/9/2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,20,41.76,11.3,Low Discount,74.24,8.35
6841,CA-2015-166338,12/6/2015,12/7/2015,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832,3,70,-10.38,-70.0,High Discount,4.94,-3.46
6842,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation�30456 USB�Flash Drive�8GB,20.7,3,0,1.66,8.0,No Discount,6.90,0.55
6843,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0,5.22,46.0,No Discount,3.78,1.74
6844,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0,0.68,1.0,No Discount,13.58,0.14
6845,CA-2016-123946,9/12/2016,9/17/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,0,307.14,29.0,No Discount,264.78,76.79
6846,CA-2014-147543,7/6/2014,7/12/2014,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,20,47.85,10.0,Low Discount,239.24,23.93
6847,US-2016-159093,5/9/2016,5/14/2016,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0,14.42,45.0,No Discount,8.01,3.61
6848,CA-2016-162110,7/18/2016,7/22/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,20,3.50,6.3,Low Discount,55.99,3.50
6849,US-2016-163461,6/18/2016,6/21/2016,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,20,26.90,35.0,Low Discount,38.43,13.45
6850,CA-2014-101462,4/20/2014,4/25/2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0,27.56,46.0,No Discount,14.98,6.89
6851,US-2016-100461,1/8/2016,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0,407.13,26.0,No Discount,260.98,67.86
6852,US-2016-100461,1/8/2016,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0,49.84,47.0,No Discount,15.15,7.12
6853,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4,0,17.37,28.0,No Discount,15.51,4.34
6854,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0,148.49,30.0,No Discount,164.99,49.50
6855,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0,14.72,4.0,No Discount,91.99,3.68
6856,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"\"Ink Jet Note and Greeting Cards, 8-1/2\"\" x 5-1/2\"\" Card Size\"",44.96,2,0,20.68,46.0,No Discount,22.48,10.34
